Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Frame Duration	Reason
1369	Waveform 1	1	12927.270904541	12927.340545654	67.0	226.0	1.0000	1	Too short
1369	Spectrogram 1	1	12927.270904541	12927.340545654	67.0	226.0	1.0000	1	Too short
1370	Waveform 1	1	12931.658294678	12939.736663818	67.0	226.0	0.0603	116	Too long
1370	Spectrogram 1	1	12931.658294678	12939.736663818	67.0	226.0	0.0603	116	Too long
1371	Waveform 1	1	12946.213287354	12946.282928467	67.0	226.0	1.0000	1	Too short
1371	Spectrogram 1	1	12946.213287354	12946.282928467	67.0	226.0	1.0000	1	Too short
1372	Waveform 1	1	12954.291656494	12955.614837646	67.0	226.0	0.2105	19	Detection
1372	Spectrogram 1	1	12954.291656494	12955.614837646	67.0	226.0	0.2105	19	Detection
1373	Waveform 1	1	12963.971771240	12964.041412354	67.0	226.0	1.0000	1	Too short
1373	Spectrogram 1	1	12963.971771240	12964.041412354	67.0	226.0	1.0000	1	Too short
1374	Waveform 1	1	12970.030548096	12970.935882568	67.0	226.0	0.1538	13	Detection
1374	Spectrogram 1	1	12970.030548096	12970.935882568	67.0	226.0	0.1538	13	Detection
1375	Waveform 1	1	12974.696502686	12974.905426025	67.0	226.0	1.0000	3	Too short
1375	Spectrogram 1	1	12974.696502686	12974.905426025	67.0	226.0	1.0000	3	Too short
1376	Waveform 1	1	12983.540924072	12983.889129639	67.0	226.0	0.4000	5	Too short
1376	Spectrogram 1	1	12983.540924072	12983.889129639	67.0	226.0	0.4000	5	Too short
1377	Waveform 1	1	12989.321136475	12989.390777588	67.0	226.0	1.0000	1	Too short
1377	Spectrogram 1	1	12989.321136475	12989.390777588	67.0	226.0	1.0000	1	Too short
1378	Waveform 1	1	12992.385345459	12995.519195557	67.0	226.0	0.1111	45	Too long
1378	Spectrogram 1	1	12992.385345459	12995.519195557	67.0	226.0	0.1111	45	Too long
1379	Waveform 1	1	13005.408233643	13007.984954834	67.0	226.0	0.0541	37	Too long
1379	Spectrogram 1	1	13005.408233643	13007.984954834	67.0	226.0	0.0541	37	Too long
1380	Waveform 1	1	13022.470306396	13023.027435303	67.0	226.0	0.5000	8	Detection
1380	Spectrogram 1	1	13022.470306396	13023.027435303	67.0	226.0	0.5000	8	Detection
1381	Waveform 1	1	13029.086212158	13029.155853271	67.0	226.0	1.0000	1	Too short
1381	Spectrogram 1	1	13029.086212158	13029.155853271	67.0	226.0	1.0000	1	Too short
1382	Waveform 1	1	13044.685821533	13045.242950439	67.0	226.0	0.2500	8	Detection
1382	Spectrogram 1	1	13044.685821533	13045.242950439	67.0	226.0	0.2500	8	Detection
1383	Waveform 1	1	13051.232086182	13051.301727295	67.0	226.0	1.0000	1	Too short
1383	Spectrogram 1	1	13051.232086182	13051.301727295	67.0	226.0	1.0000	1	Too short
1384	Waveform 1	1	13067.249542236	13068.224517822	67.0	226.0	0.1429	14	Too sparse
1384	Spectrogram 1	1	13067.249542236	13068.224517822	67.0	226.0	0.1429	14	Too sparse
1385	Waveform 1	1	13074.283294678	13077.834991455	67.0	226.0	0.0784	51	Too long
1385	Spectrogram 1	1	13074.283294678	13077.834991455	67.0	226.0	0.0784	51	Too long
1386	Waveform 1	1	13085.495513916	13085.565155029	67.0	226.0	1.0000	1	Too short
1386	Spectrogram 1	1	13085.495513916	13085.565155029	67.0	226.0	1.0000	1	Too short
1387	Waveform 1	1	13088.559722900	13088.629364014	67.0	226.0	1.0000	1	Too short
1387	Spectrogram 1	1	13088.559722900	13088.629364014	67.0	226.0	1.0000	1	Too short
1388	Waveform 1	1	13094.548858643	13094.688140869	67.0	226.0	1.0000	2	Too short
1388	Spectrogram 1	1	13094.548858643	13094.688140869	67.0	226.0	1.0000	2	Too short
1389	Waveform 1	1	13112.864471436	13113.212677002	67.0	226.0	0.8000	5	Too short
1389	Spectrogram 1	1	13112.864471436	13113.212677002	67.0	226.0	0.8000	5	Too short
1390	Waveform 1	1	13119.758941650	13121.499969482	67.0	226.0	0.3200	25	Detection
1390	Spectrogram 1	1	13119.758941650	13121.499969482	67.0	226.0	0.3200	25	Detection
1391	Waveform 1	1	13129.508697510	13129.647979736	67.0	226.0	1.0000	2	Too short
1391	Spectrogram 1	1	13129.508697510	13129.647979736	67.0	226.0	1.0000	2	Too short
1392	Waveform 1	1	13134.871063232	13134.940704346	67.0	226.0	1.0000	1	Too short
1392	Spectrogram 1	1	13134.871063232	13134.940704346	67.0	226.0	1.0000	1	Too short
1393	Waveform 1	1	13146.918975830	13148.520721436	67.0	226.0	0.0870	23	Too sparse
1393	Spectrogram 1	1	13146.918975830	13148.520721436	67.0	226.0	0.0870	23	Too sparse
1394	Waveform 1	1	13157.713348389	13157.782989502	67.0	226.0	1.0000	1	Too short
1394	Spectrogram 1	1	13157.713348389	13157.782989502	67.0	226.0	1.0000	1	Too short
1395	Waveform 1	1	13160.916839600	13162.170379639	67.0	226.0	0.3333	18	Detection
1395	Spectrogram 1	1	13160.916839600	13162.170379639	67.0	226.0	0.3333	18	Detection
1396	Waveform 1	1	13170.179107666	13170.318389893	67.0	226.0	1.0000	2	Too short
1396	Spectrogram 1	1	13170.179107666	13170.318389893	67.0	226.0	1.0000	2	Too short
1397	Waveform 1	1	13175.959320068	13176.098602295	67.0	226.0	1.0000	2	Too short
1397	Spectrogram 1	1	13175.959320068	13176.098602295	67.0	226.0	1.0000	2	Too short
1398	Waveform 1	1	13186.544769287	13186.614410400	67.0	226.0	1.0000	1	Too short
1398	Spectrogram 1	1	13186.544769287	13186.614410400	67.0	226.0	1.0000	1	Too short
1399	Waveform 1	1	13191.280364990	13191.350006104	67.0	226.0	1.0000	1	Too short
1399	Spectrogram 1	1	13191.280364990	13191.350006104	67.0	226.0	1.0000	1	Too short
1400	Waveform 1	1	13195.180267334	13195.807037354	67.0	226.0	0.4444	9	Detection
1400	Spectrogram 1	1	13195.180267334	13195.807037354	67.0	226.0	0.4444	9	Detection
1401	Waveform 1	1	13204.372894287	13206.462127686	67.0	226.0	0.0667	30	Too long
1401	Spectrogram 1	1	13204.372894287	13206.462127686	67.0	226.0	0.0667	30	Too long
1402	Waveform 1	1	13211.615570068	13211.685211182	67.0	226.0	1.0000	1	Too short
1402	Spectrogram 1	1	13211.615570068	13211.685211182	67.0	226.0	1.0000	1	Too short
1403	Waveform 1	1	13218.301116943	13218.997528076	67.0	226.0	0.3000	10	Detection
1403	Spectrogram 1	1	13218.301116943	13218.997528076	67.0	226.0	0.3000	10	Detection
1404	Waveform 1	1	13231.463287354	13231.602569580	67.0	226.0	1.0000	2	Too short
1404	Spectrogram 1	1	13231.463287354	13231.602569580	67.0	226.0	1.0000	2	Too short
1405	Waveform 1	1	13240.307708740	13242.118377686	67.0	226.0	0.0769	26	Too long
1405	Spectrogram 1	1	13240.307708740	13242.118377686	67.0	226.0	0.0769	26	Too long
1406	Waveform 1	1	13246.784332275	13246.853973389	67.0	226.0	1.0000	1	Too short
1406	Spectrogram 1	1	13246.784332275	13246.853973389	67.0	226.0	1.0000	1	Too short
1407	Waveform 1	1	13250.405670166	13250.475311279	67.0	226.0	1.0000	1	Too short
1407	Spectrogram 1	1	13250.405670166	13250.475311279	67.0	226.0	1.0000	1	Too short
1408	Waveform 1	1	13257.160858154	13257.717987061	67.0	226.0	0.3750	8	Detection
1408	Spectrogram 1	1	13257.160858154	13257.717987061	67.0	226.0	0.3750	8	Detection
1409	Waveform 1	1	13268.094512939	13273.735443115	67.0	226.0	0.0617	81	Too long
1409	Spectrogram 1	1	13268.094512939	13273.735443115	67.0	226.0	0.0617	81	Too long
1410	Waveform 1	1	13278.888885498	13279.028167725	67.0	226.0	1.0000	2	Too short
1410	Spectrogram 1	1	13278.888885498	13279.028167725	67.0	226.0	1.0000	2	Too short
1411	Waveform 1	1	13283.972686768	13284.320892334	67.0	226.0	0.4000	5	Too short
1411	Spectrogram 1	1	13283.972686768	13284.320892334	67.0	226.0	0.4000	5	Too short
1412	Waveform 1	1	13288.151153564	13289.683258057	67.0	226.0	0.2273	22	Detection
1412	Spectrogram 1	1	13288.151153564	13289.683258057	67.0	226.0	0.2273	22	Detection
1413	Waveform 1	1	13305.909637451	13305.979278564	67.0	226.0	1.0000	1	Too short
1413	Spectrogram 1	1	13305.909637451	13305.979278564	67.0	226.0	1.0000	1	Too short
1414	Waveform 1	1	13313.779083252	13313.918365479	67.0	226.0	1.0000	2	Too short
1414	Spectrogram 1	1	13313.779083252	13313.918365479	67.0	226.0	1.0000	2	Too short
1415	Waveform 1	1	13324.991302490	13325.200225830	67.0	226.0	1.0000	3	Too short
1415	Spectrogram 1	1	13324.991302490	13325.200225830	67.0	226.0	1.0000	3	Too short
1416	Waveform 1	1	13337.178497314	13337.248138428	67.0	226.0	1.0000	1	Too short
1416	Spectrogram 1	1	13337.178497314	13337.248138428	67.0	226.0	1.0000	1	Too short
1417	Waveform 1	1	13341.287322998	13343.028350830	67.0	226.0	0.1200	25	Too sparse
1417	Spectrogram 1	1	13341.287322998	13343.028350830	67.0	226.0	0.1200	25	Too sparse
1418	Waveform 1	1	13349.365692139	13349.435333252	67.0	226.0	1.0000	1	Too short
1418	Spectrogram 1	1	13349.365692139	13349.435333252	67.0	226.0	1.0000	1	Too short
1419	Waveform 1	1	13355.494110107	13355.563751221	67.0	226.0	1.0000	1	Too short
1419	Spectrogram 1	1	13355.494110107	13355.563751221	67.0	226.0	1.0000	1	Too short
1420	Waveform 1	1	13360.508270264	13361.135040283	67.0	226.0	0.4444	9	Detection
1420	Spectrogram 1	1	13360.508270264	13361.135040283	67.0	226.0	0.4444	9	Detection
1421	Waveform 1	1	13365.870635986	13366.079559326	67.0	226.0	1.0000	3	Too short
1421	Spectrogram 1	1	13365.870635986	13366.079559326	67.0	226.0	1.0000	3	Too short
1422	Waveform 1	1	13369.074127197	13369.143768311	67.0	226.0	1.0000	1	Too short
1422	Spectrogram 1	1	13369.074127197	13369.143768311	67.0	226.0	1.0000	1	Too short
1423	Waveform 1	1	13378.475677490	13379.102447510	67.0	226.0	0.4444	9	Detection
1423	Spectrogram 1	1	13378.475677490	13379.102447510	67.0	226.0	0.4444	9	Detection
1424	Waveform 1	1	13389.618255615	13389.687896729	67.0	226.0	1.0000	1	Too short
1424	Spectrogram 1	1	13389.618255615	13389.687896729	67.0	226.0	1.0000	1	Too short
1425	Waveform 1	1	13394.144927979	13395.259185791	67.0	226.0	0.5000	16	Detection
1425	Spectrogram 1	1	13394.144927979	13395.259185791	67.0	226.0	0.5000	16	Detection
1426	Waveform 1	1	13403.058990479	13406.471405029	67.0	226.0	0.1020	49	Too long
1426	Spectrogram 1	1	13403.058990479	13406.471405029	67.0	226.0	0.1020	49	Too long
1427	Waveform 1	1	13411.624847412	13412.042694092	67.0	226.0	1.0000	6	Too short
1427	Spectrogram 1	1	13411.624847412	13412.042694092	67.0	226.0	1.0000	6	Too short
1428	Waveform 1	1	13418.310394287	13419.215728760	67.0	226.0	0.1538	13	Detection
1428	Spectrogram 1	1	13418.310394287	13419.215728760	67.0	226.0	0.1538	13	Detection
1429	Waveform 1	1	13423.115631104	13425.901275635	67.0	226.0	0.0750	40	Too long
1429	Spectrogram 1	1	13423.115631104	13425.901275635	67.0	226.0	0.0750	40	Too long
1430	Waveform 1	1	13432.238616943	13432.517181396	67.0	226.0	1.0000	4	Too short
1430	Spectrogram 1	1	13432.238616943	13432.517181396	67.0	226.0	1.0000	4	Too short
1431	Waveform 1	1	13441.013397217	13441.291961670	67.0	226.0	1.0000	4	Too short
1431	Spectrogram 1	1	13441.013397217	13441.291961670	67.0	226.0	1.0000	4	Too short
1432	Waveform 1	1	13446.375762939	13447.698944092	67.0	226.0	0.1579	19	Detection
1432	Spectrogram 1	1	13446.375762939	13447.698944092	67.0	226.0	0.1579	19	Detection
1433	Waveform 1	1	13455.846954346	13456.125518799	67.0	226.0	1.0000	4	Too short
1433	Spectrogram 1	1	13455.846954346	13456.125518799	67.0	226.0	1.0000	4	Too short
1434	Waveform 1	1	13462.184295654	13463.159271240	67.0	226.0	0.2143	14	Detection
1434	Spectrogram 1	1	13462.184295654	13463.159271240	67.0	226.0	0.2143	14	Detection
1435	Waveform 1	1	13473.396514893	13476.391082764	67.0	226.0	0.0698	43	Too long
1435	Spectrogram 1	1	13473.396514893	13476.391082764	67.0	226.0	0.0698	43	Too long
1436	Waveform 1	1	13484.678375244	13485.026580811	67.0	226.0	0.4000	5	Too short
1436	Spectrogram 1	1	13484.678375244	13485.026580811	67.0	226.0	0.4000	5	Too short
1437	Waveform 1	1	13491.085357666	13491.154998779	67.0	226.0	1.0000	1	Too short
1437	Spectrogram 1	1	13491.085357666	13491.154998779	67.0	226.0	1.0000	1	Too short
1438	Waveform 1	1	13510.167022705	13510.236663818	67.0	226.0	1.0000	1	Too short
1438	Spectrogram 1	1	13510.167022705	13510.236663818	67.0	226.0	1.0000	1	Too short
1439	Waveform 1	1	13513.509796143	13515.599029541	67.0	226.0	0.1333	30	Too long
1439	Spectrogram 1	1	13513.509796143	13515.599029541	67.0	226.0	0.1333	30	Too long
1440	Waveform 1	1	13519.220367432	13519.429290771	67.0	226.0	1.0000	3	Too short
1440	Spectrogram 1	1	13519.220367432	13519.429290771	67.0	226.0	1.0000	3	Too short
1441	Waveform 1	1	13526.463043213	13526.532684326	67.0	226.0	1.0000	1	Too short
1441	Spectrogram 1	1	13526.463043213	13526.532684326	67.0	226.0	1.0000	1	Too short
1442	Waveform 1	1	13530.014739990	13530.084381104	67.0	226.0	1.0000	1	Too short
1442	Spectrogram 1	1	13530.014739990	13530.084381104	67.0	226.0	1.0000	1	Too short
1443	Waveform 1	1	13534.193206787	13535.168182373	67.0	226.0	0.2143	14	Detection
1443	Spectrogram 1	1	13534.193206787	13535.168182373	67.0	226.0	0.2143	14	Detection
1444	Waveform 1	1	13543.385833740	13543.455474854	67.0	226.0	1.0000	1	Too short
1444	Spectrogram 1	1	13543.385833740	13543.455474854	67.0	226.0	1.0000	1	Too short
1445	Waveform 1	1	13552.230255127	13553.274871826	67.0	226.0	0.3333	15	Detection
1445	Spectrogram 1	1	13552.230255127	13553.274871826	67.0	226.0	0.3333	15	Detection
1446	Waveform 1	1	13566.994171143	13567.272735596	67.0	226.0	1.0000	4	Too short
1446	Spectrogram 1	1	13566.994171143	13567.272735596	67.0	226.0	1.0000	4	Too short
1447	Waveform 1	1	13576.743927002	13577.649261475	67.0	226.0	0.1538	13	Detection
1447	Spectrogram 1	1	13576.743927002	13577.649261475	67.0	226.0	0.1538	13	Detection
1448	Waveform 1	1	13584.125885010	13584.334808350	67.0	226.0	1.0000	3	Too short
1448	Spectrogram 1	1	13584.125885010	13584.334808350	67.0	226.0	1.0000	3	Too short
1449	Waveform 1	1	13591.577484131	13591.716766357	67.0	226.0	1.0000	2	Too short
1449	Spectrogram 1	1	13591.577484131	13591.716766357	67.0	226.0	1.0000	2	Too short
1450	Waveform 1	1	13598.680877686	13598.820159912	67.0	226.0	1.0000	2	Too short
1450	Spectrogram 1	1	13598.680877686	13598.820159912	67.0	226.0	1.0000	2	Too short
1451	Waveform 1	1	13607.386016846	13607.455657959	67.0	226.0	1.0000	1	Too short
1451	Spectrogram 1	1	13607.386016846	13607.455657959	67.0	226.0	1.0000	1	Too short
1452	Waveform 1	1	13610.589508057	13610.659149170	67.0	226.0	1.0000	1	Too short
1452	Spectrogram 1	1	13610.589508057	13610.659149170	67.0	226.0	1.0000	1	Too short
1453	Waveform 1	1	13625.074859619	13625.144500732	67.0	226.0	1.0000	1	Too short
1453	Spectrogram 1	1	13625.074859619	13625.144500732	67.0	226.0	1.0000	1	Too short
1454	Waveform 1	1	13630.019378662	13630.089019775	67.0	226.0	1.0000	1	Too short
1454	Spectrogram 1	1	13630.019378662	13630.089019775	67.0	226.0	1.0000	1	Too short
1455	Waveform 1	1	13636.287078857	13636.426361084	67.0	226.0	1.0000	2	Too short
1455	Spectrogram 1	1	13636.287078857	13636.426361084	67.0	226.0	1.0000	2	Too short
1456	Waveform 1	1	13643.042266846	13645.827911377	67.0	226.0	0.0750	40	Too long
1456	Spectrogram 1	1	13643.042266846	13645.827911377	67.0	226.0	0.0750	40	Too long
1457	Waveform 1	1	13651.329559326	13651.399200439	67.0	226.0	1.0000	1	Too short
1457	Spectrogram 1	1	13651.329559326	13651.399200439	67.0	226.0	1.0000	1	Too short
1458	Waveform 1	1	13661.079315186	13661.148956299	67.0	226.0	1.0000	1	Too short
1458	Spectrogram 1	1	13661.079315186	13661.148956299	67.0	226.0	1.0000	1	Too short
1459	Waveform 1	1	13678.002105713	13683.851959229	67.0	226.0	0.1071	84	Too long
1459	Spectrogram 1	1	13678.002105713	13683.851959229	67.0	226.0	0.1071	84	Too long
1460	Waveform 1	1	13691.303558350	13691.442840576	67.0	226.0	1.0000	2	Too short
1460	Spectrogram 1	1	13691.303558350	13691.442840576	67.0	226.0	1.0000	2	Too short
1461	Waveform 1	1	13694.646331787	13695.133819580	67.0	226.0	0.8571	7	Detection
1461	Spectrogram 1	1	13694.646331787	13695.133819580	67.0	226.0	0.8571	7	Detection
1462	Waveform 1	1	13710.315582275	13710.385223389	67.0	226.0	1.0000	1	Too short
1462	Spectrogram 1	1	13710.315582275	13710.385223389	67.0	226.0	1.0000	1	Too short
1463	Waveform 1	1	13729.815093994	13729.884735107	67.0	226.0	1.0000	1	Too short
1463	Spectrogram 1	1	13729.815093994	13729.884735107	67.0	226.0	1.0000	1	Too short
1464	Waveform 1	1	13739.216644287	13739.286285400	67.0	226.0	1.0000	1	Too short
1464	Spectrogram 1	1	13739.216644287	13739.286285400	67.0	226.0	1.0000	1	Too short
1465	Waveform 1	1	13758.716156006	13759.064361572	67.0	226.0	0.4000	5	Too short
1465	Spectrogram 1	1	13758.716156006	13759.064361572	67.0	226.0	0.4000	5	Too short
1466	Waveform 1	1	13764.148162842	13764.914215088	67.0	226.0	0.1818	11	Detection
1466	Spectrogram 1	1	13764.148162842	13764.914215088	67.0	226.0	0.1818	11	Detection
1467	Waveform 1	1	13774.942535400	13775.012176514	67.0	226.0	1.0000	1	Too short
1467	Spectrogram 1	1	13774.942535400	13775.012176514	67.0	226.0	1.0000	1	Too short
1468	Waveform 1	1	13779.260284424	13779.329925537	67.0	226.0	1.0000	1	Too short
1468	Spectrogram 1	1	13779.260284424	13779.329925537	67.0	226.0	1.0000	1	Too short
1469	Waveform 1	1	13784.274444580	13784.413726807	67.0	226.0	1.0000	2	Too short
1469	Spectrogram 1	1	13784.274444580	13784.413726807	67.0	226.0	1.0000	2	Too short
1470	Waveform 1	1	13788.174346924	13788.243988037	67.0	226.0	1.0000	1	Too short
1470	Spectrogram 1	1	13788.174346924	13788.243988037	67.0	226.0	1.0000	1	Too short
1471	Waveform 1	1	13805.375701904	13805.514984131	67.0	226.0	1.0000	2	Too short
1471	Spectrogram 1	1	13805.375701904	13805.514984131	67.0	226.0	1.0000	2	Too short
1472	Waveform 1	1	13814.150482178	13814.568328857	67.0	226.0	0.6667	6	Too short
1472	Spectrogram 1	1	13814.150482178	13814.568328857	67.0	226.0	0.6667	6	Too short
1473	Waveform 1	1	13818.120025635	13820.905670166	67.0	226.0	0.1000	40	Too long
1473	Spectrogram 1	1	13818.120025635	13820.905670166	67.0	226.0	0.1000	40	Too long
1474	Waveform 1	1	13824.666290283	13827.939422607	67.0	226.0	0.0851	47	Too long
1474	Spectrogram 1	1	13824.666290283	13827.939422607	67.0	226.0	0.0851	47	Too long
1475	Waveform 1	1	13836.087432861	13836.157073975	67.0	226.0	1.0000	1	Too short
1475	Spectrogram 1	1	13836.087432861	13836.157073975	67.0	226.0	1.0000	1	Too short
1476	Waveform 1	1	13840.753387451	13840.892669678	67.0	226.0	1.0000	2	Too short
1476	Spectrogram 1	1	13840.753387451	13840.892669678	67.0	226.0	1.0000	2	Too short
1477	Waveform 1	1	13856.561920166	13860.740386963	67.0	226.0	0.1667	60	Too long
1477	Spectrogram 1	1	13856.561920166	13860.740386963	67.0	226.0	0.1667	60	Too long
1478	Waveform 1	1	13867.843780518	13867.913421631	67.0	226.0	1.0000	1	Too short
1478	Spectrogram 1	1	13867.843780518	13867.913421631	67.0	226.0	1.0000	1	Too short
1479	Waveform 1	1	13878.220306396	13878.289947510	67.0	226.0	1.0000	1	Too short
1479	Spectrogram 1	1	13878.220306396	13878.289947510	67.0	226.0	1.0000	1	Too short
1480	Waveform 1	1	13881.980926514	13883.234466553	67.0	226.0	0.3333	18	Detection
1480	Spectrogram 1	1	13881.980926514	13883.234466553	67.0	226.0	0.3333	18	Detection
1481	Waveform 1	1	13898.764434814	13898.834075928	67.0	226.0	1.0000	1	Too short
1481	Spectrogram 1	1	13898.764434814	13898.834075928	67.0	226.0	1.0000	1	Too short
1482	Waveform 1	1	13907.121368408	13907.399932861	67.0	226.0	0.5000	4	Too short
1482	Spectrogram 1	1	13907.121368408	13907.399932861	67.0	226.0	0.5000	4	Too short
1483	Waveform 1	1	13913.737274170	13913.946197510	67.0	226.0	1.0000	3	Too short
1483	Spectrogram 1	1	13913.737274170	13913.946197510	67.0	226.0	1.0000	3	Too short
1484	Waveform 1	1	13918.263946533	13918.333587646	67.0	226.0	1.0000	1	Too short
1484	Spectrogram 1	1	13918.263946533	13918.333587646	67.0	226.0	1.0000	1	Too short
1485	Waveform 1	1	13929.197601318	13929.406524658	67.0	226.0	1.0000	3	Too short
1485	Spectrogram 1	1	13929.197601318	13929.406524658	67.0	226.0	1.0000	3	Too short
1486	Waveform 1	1	13945.006134033	13945.981109619	67.0	226.0	0.2857	14	Detection
1486	Spectrogram 1	1	13945.006134033	13945.981109619	67.0	226.0	0.2857	14	Detection
1487	Waveform 1	1	13951.204193115	13955.382659912	67.0	226.0	0.1667	60	Too long
1487	Spectrogram 1	1	13951.204193115	13955.382659912	67.0	226.0	0.1667	60	Too long
1488	Waveform 1	1	13966.107391357	13966.734161377	67.0	226.0	0.2222	9	Detection
1488	Spectrogram 1	1	13966.107391357	13966.734161377	67.0	226.0	0.2222	9	Detection
1489	Waveform 1	1	13983.030181885	13984.980133057	67.0	226.0	0.1429	28	Too long
1489	Spectrogram 1	1	13983.030181885	13984.980133057	67.0	226.0	0.1429	28	Too long
1490	Waveform 1	1	13991.874603271	13996.888763428	67.0	226.0	0.0417	72	Too long
1490	Spectrogram 1	1	13991.874603271	13996.888763428	67.0	226.0	0.0417	72	Too long
1491	Waveform 1	1	14004.479644775	14005.106414795	67.0	226.0	0.3333	9	Detection
1491	Spectrogram 1	1	14004.479644775	14005.106414795	67.0	226.0	0.3333	9	Detection
1492	Waveform 1	1	14010.747344971	14013.045501709	67.0	226.0	0.1818	33	Too long
1492	Spectrogram 1	1	14010.747344971	14013.045501709	67.0	226.0	0.1818	33	Too long
1493	Waveform 1	1	14025.720184326	14027.809417725	67.0	226.0	0.1667	30	Too long
